Kingdom,Phylum,Class,Order,Family,Genus,Species
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema_micropus
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,NA,NA,NA
Chromista,Bacillariophyta,NA,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Craticula,Craticula_molestiformis
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_filiformis
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Ulnaria,Ulnaria_ulna
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_glacialis
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema_bourbonense
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_palea
Chromista,Bacillariophyta,Bacillariophyceae,Surirellales,Surirellaceae,Iconella,NA
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_delmontii
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Frustulia,Frustulia_gondwana
Chromista,Bacillariophyta,Coscinodiscophyceae,Melosirales,Melosiraceae,Melosira,Melosira_varians
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_glacialis
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,NA
Chromista,Bacillariophyta,Mediophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,Cyclotella_meneghiniana
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_acidoclinata
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Brachysiraceae,Brachysira,NA
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_pyrenaicum
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_neomajor
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Coscinodiscophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,Aulacoseira_ambigua
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_minutissimum
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Caloneis,Caloneis_sp.
Chromista,Bacillariophyta,NA,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_subcapitata
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_divergens
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula_cryptocephala
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_fonticola
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Bacillaria,Bacillaria_paxillifer
Sar,Ochrophyta,Phaeothamniophyceae,Pleurochloridellales,Pleurochloridellaceae,Pleurochloridella,Pleurochloridella_botrydiopsis
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_pectinalis
Chromista,Bacillariophyta,Coscinodiscophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_acrosphaeria
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Psammodictyon,Psammodictyon_panduriforme_var._continuum
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_minutissimum
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,NA
Chromista,Bacillariophyta,Coscinodiscophyceae,Melosirales,Melosiraceae,Melosira,Melosira_varians
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_inconspicua
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema_bourbonense
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Planothidium,Planothidium_cryptolanceolatum
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema_saprophilum
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,NA
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Ulnaria,Ulnaria_ulna
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora_saugerresii
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Ulnaria,Fragilaria_acus/radians_complex
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Encyonopsis,Encyonopsis_subminuta
Chromista,Bacillariophyta,Coscinodiscophyceae,Melosirales,Melosiraceae,Melosira,Melosira_varians
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Cymbella,Cymbella_excisa
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Fistulifera,Fistulifera_saprophila
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula_cryptocephala
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,NA
Chromista,Bacillariophyta,Bacillariophyceae,Surirellales,Surirellaceae,Iconella,Iconella_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Craticula,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Brachysiraceae,Brachysira,NA
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_acidoclinata
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Hantzschia,Hantzschia_amphioxys
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_digitatum
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_sp.
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora_pediculus
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_linearis
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,NA
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema_parvulum
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula_cryptocephala
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,NA
Chromista,Bacillariophyta,Fragilariophyceae,Tabellariales,Tabellariaceae,Meridion,Meridion_circulare
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Staurosira,NA
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema_affine
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_fonticola
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_acrosphaeria
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema_parvulum
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Ulnaria,Ulnaria_ulna
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Placoneis,Placoneis_hambergii
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,NA
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_minor
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Diatoma,Diatoma_vulgaris
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Encyonema,Encyonema_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Karayevia,Karayevia_oblongella
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,NA
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_pyrenaicum
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula_cryptotenella
Chromista,Bacillariophyta,NA,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Berkeleyaceae,Parlibellus,Parlibellus_protracta
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Staurosira,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Geissleria,Geissleria_baicalosimilis
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema_minutum
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula_cryptocephala
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_bilunaris
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Stauroneis,NA
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Fragilaria,Fragilaria_nanoides
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,NA
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_pyrenaicum
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_subanglica
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Brachysiraceae,Nupela,Nupela_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_filiformis
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora_nigri
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_minor
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Craticula,NA
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_subhudsonis
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora_pupula
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema_parvulum
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_pectinalis
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora_saugerresii
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema_affine
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula_slesvicensis
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Encyonema,Encyonema_minutum_var._pseudogracilis
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Fragilariophyceae,Tabellariales,Tabellariaceae,Tabellaria,Tabellaria_flocculosa
Chromista,Bacillariophyta,NA,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora_pediculus
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora_saugerresii
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_lorenziana
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Cymbella,Cymbella_aspera
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Hantzschia,Hantzschia_amphioxys
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_pyrenaicum
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,NA,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Caloneis,Caloneis_fontinalis
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_palea
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema_bourbonense
Sar,Ochrophyta,Chrysophyceae,Chromulinales,Chromulinaceae,Ochromonas,Ochromonas_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_minutissimum
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_divergens
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Caloneis,Caloneis_lewisii
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Cymbella,Cymbella_excisa
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_delmontii
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Encyonema,Encyonema_minutum
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_pusilla
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora_saugerresii
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Planothidium,Planothidium_cryptolanceolatum
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_bilunaris
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_sp.
Chromista,Bacillariophyta,Fragilariophyceae,Tabellariales,Tabellariaceae,Meridion,Meridion_circulare
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Ulnaria,Ulnaria_ulna
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Brachysiraceae,Brachysira,Brachysira_vitrea
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Hantzschia,Hantzschia_amphioxys
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Diatoma,Diatoma_moniliformis
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Neidiaceae,Neidium,NA
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_sigmoidea
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema_affine
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Fragilaria,Fragilaria_gracilis
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Planothidium,Planothidium_victori
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_minutissimum
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,NA
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_dissipata_var._media
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Craticula,Craticula_molestiformis
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora_pupula
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_minutissimum
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_glacialis
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Reimeria,Reimeria_sinuata
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_subgibba
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_subhudsonis
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_palea
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Diadesmidaceae,Diadesmis,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,NA
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Cymbella,Cymbella_aspera
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_minor
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora_saugerresii
Chromista,Bacillariophyta,Bacillariophyceae,Surirellales,Surirellaceae,Iconella,Iconella_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Frustulia,NA
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,NA
Chromista,Bacillariophyta,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Conticribra,Conticribra_weissflogii
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Staurosira,Staurosira_venter
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_gracilis
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_saprophilum
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Fragilaria,Fragilaria_gracilis
Sar,Ochrophyta,Synchromophyceae,Synchroma_or,Synchroma fa,Synchroma ge,Synchroma grande_strain
Chromista,Bacillariophyta,NA,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,NA
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Cocconeidaceae,Cocconeis,Cocconeis_placentula
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Stauroneis,Stauroneis_schmidiae
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Surirellales,Surirellaceae,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_acidoclinata
Chromista,Bacillariophyta,Bacillariophyceae,Rhopalodiales,Rhopalodiaceae,Epithemia,Epithemia_sorex
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Staurosira,Staurosira_venter
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema_micropus
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Stauroneis,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Stauroneis,Stauroneis_gracilior
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_pyrenaicum
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_implicata
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Brachysiraceae,Brachysira,Brachysira_vitrea
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_brebissonii
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Reimeria,Reimeria_sinuata
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_glacialis
Chromista,Bacillariophyta,NA,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Surirellales,Surirellaceae,Surirella,Surirella_lacrimula
Chromista,Bacillariophyta,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Minidiscus,Minidiscus_trioculatus
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora_saugerresii
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_bilunaris
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora_saugerresii
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_eutrophilum
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula_sp.
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Fragilaria,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,NA
