Kingdom,Phylum,Class,Order,Family,Genus,Species,num_samples_pos,PrimeRef_0363-2025,PrimeRef_0363_QC-2025,PrimeRef_0379-2025,PrimeRef_4614-2025,PrimeStrs_3779-2025,PrimeRef_9677-2025,PrimeRef_9677_QC-2025,OverStrs_8635-2025,OverStrs_9519-2025,PrimeStrs_6989-2025,PrimeStrs_4305-2025,PrimeStrs_8803-2025,PrimeRef_7271-2025,PrimeStrs_8803_QC-2025,PrimeStrs_1863-2025,PrimeStrs_97435-2025,PrimeRef_2325-2025,OverStrs_6365-2025,PrimeStrs_7435-2025,PrimeRef_6366-2025,PrimeStrs_4829-2025,PrimeStrs_4293-2025,PrimeStrs_6327-2025,PrimeStrs_7147-2025,PrimeRef_5379-2025,PrimeRef_6395-2025,OverStrs_6971-2025,MassExtra_Ref_8749-2025,PrimeStrs_5837-2025,PrimeRef_0065-2025,OverRef_7631-2025,PrimeStrs_7587-2025,PrimeStrs_8297-2025,PrimeRef_8541-2025,PrimeStrs_8773-2025,PrimeStrs_8773_QC-2025,OverRef_3809-2025,PrimeRef_1781-2025,PrimeRef_8122-2025,PrimeRef_0783-2025,OverStrs_1871-2025,OverRef_0897-2025,PrimeStrs_0917-2025,MassExtra_Ref_5289_QC-2024,MassExtra_Ref_8749-2024,OverRef_1339-2024,OverRef_1407-2024,OverRef_3355-2024,OverRef_3377-2024,OverRef_3457-2024,OverRef_3809-2024,OverStrs_8329-2024,PrimeRef_0249-2024,PrimeRef_0249_QC-2024,PrimeRef_0783-2024,PrimeRef_1377-2024,PrimeRef_1695-2024,PrimeRef_1747-2024,PrimeRef_3601-2024,PrimeRef_3739-2024,PrimeRef_5529-2024,PrimeRef_7599-2024,PrimeRef_8122-2024,PrimeRef_8211-2024,PrimeStrs_0331-2024,PrimeStrs_3013-2024,PrimeStrs_3543-2024,PrimeStrs_3785-2024,PrimeStrs_4874-2024,PrimeStrs_5395-2024,PrimeStrs_5749-2024,PrimeStrs_5749_QC-2024,PrimeStrs_5773-2024,PrimeStrs_6232-2024,PrimeStrs_6443-2024,PrimeStrs_6827-2024,PrimeStrs_6989-2024,PrimeStrs_6989_QC-2024,PrimeStrs_7435-2024,PrimeStrs_7451-2024,PrimeStrs_7579-2024,PrimeStrs_7673-2024,PrimeStrs_8233-2024,PrimeStrs_8571-2024,PrimeStrs_8773-2024,PrimeStrs_4828-2023,PrimeStrs_4942-2023,PrimeStrs_4946-2023,PrimeRef_5108-2023,PrimeRef_5108_QC-2023,PrimeRef_5122-2023,OverRef_5132-2023,PrimeStrs_0195-2023,PrimeStrs_0213-2023,PrimeStrs_0213_QC-2023,PrimeRef_0231-2023,PrimeRef_0641-2023,PrimeRef_0641_QC-2023,OverStrs_6719-2023,PrimeStrs_5477-2023,PrimeStrs_5799-2023,OverStrs_6089-2023,PrimeRef_6221-2023,PrimeStrs_8803-2023,PrimeRef_5399-2023,PrimeRef_6949-2023,OverRef_6983-2023,PrimeStrs_7023-2023,PrimeRef_6366-2023,OverStrs_3709-2023,OverRef_7631-2023,PrimeStrs_5968-2023,PrimeRef_5994-2023,PrimeRef_8752-2023,PrimeRef_1131-2023,PrimeStrs_1863-2023,PrimeStrs_8209-2023,PrimeStrs_8209_QC-2023,PrimeRef_0065-2023,PrimeStrs_9606-2023,PrimeStrs_9666-2023,PrimeRef_9756-2023,PrimeStrs_0204-2023,PrimeRef_0236-2023,PrimeStrs_0238-2023,PrimeStrs_3361-2023,PrimeRef_0208-2022,PrimeRef_0208_QC-2022,PrimeRef_5379-2022,PrimeRef_0363-2022,PrimeRef_4614-2022,PrimeStrs_0387-2022,PrimeRef_3479-2022,PrimeStrs_6009-2022,PrimeStrs_4990-2022,PrimeStrs_4990_QC-2022,PrimeRef_1351-2022,PrimeRef_4427-2022,PrimeStrs_5837-2022,PrimeRef_5537-2022,PrimeStrs_7407-2022,PrimeStrs_3779-2022,PrimeStrs_6977-2022,OverRef_5948-2022,OverStrs_6365-2022
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Psammodictyon,Psammodictyon_panduriforme_var._continuum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Encyonopsis,Encyonopsis_subminuta,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,39,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,163,44,89,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Chromista,Bacillariophyta,Coscinodiscophyceae,Melosirales,Melosiraceae,Melosira,Melosira_varians,109,70553,40904,40430,85,0,0,0,1488,79273,20170,12905,56753,6783,59914,7337,12785,3,493,125,3,779,391,854,205,186,43669,37367,5089,31826,49004,0,65,35274,430,15438,2932,21,14,5271,325,6621,2623,2325,21,1556,76,33011,19,0,57,30,52491,785,732,526,0,0,118320,0,232,37523,0,20424,2,1566,1397,1973,3000,2258,897,150,329,123318,120,588,2943,95421,198311,3610,3536,119,351,3763,28347,54021,1190,227,2801,0,0,0,0,291,1183,1183,25987,0,0,0,0,0,0,843,501,0,0,0,0,2030,7884,0,2017,206,0,497,7336,0,0,0,5832,12813,10768,15,376,178,0,0,0,0,2132,0,4704,29,353,56,496,0,0,2358,14,11,0,19,5021,1010
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_linearis,57,3210,1667,1102,0,0,0,0,0,0,0,10,95,71,86,235,0,0,55,0,0,0,0,18,0,0,0,0,0,24,9,0,0,0,0,18,20,108,0,5,0,1004,108,35,0,0,0,0,0,0,0,0,38,0,0,0,0,0,857,0,0,246,0,247,0,0,469,0,0,81,0,134,31,33,0,87,21,0,68,13,5721,1850,12,0,0,43,66,211,3297,0,0,371,0,69,49,49,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1597,0,4628,467,0,0,0,0,221,582,16,0,0,0,0,0,0,31,0,75,0,0,0,112,0,0,20,0,0,6,0,0,273
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,NA,NA,37,0,45,71,12,0,0,0,0,0,0,0,29,448,25,236,0,0,0,198,0,0,0,3292,0,0,102,0,0,38,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,45,8,0,0,0,0,2654,0,0,0,0,50,0,291,69,0,2,0,0,0,12,2,0,0,0,0,0,7,0,0,0,0,0,0,169,89,0,0,0,30849,914,0,0,0,0,0,0,0,0,0,0,0,15,0,71,33,1309,0,0,0,47,70,11307,0,495,0,0,0,0,0,0,0,0,117,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_filiformis,68,0,0,0,0,0,1192,984,1,248,4000,1224,0,0,0,43,68,80,75,0,188,0,69,57,0,0,0,0,80,281,0,232,2399,36,32,0,34,339,1097,49,0,90,91,195,383,215,73,367,23,0,0,0,86,1253,1587,377,0,0,0,0,10,384,0,488,37,0,603,1145,4268,963,25,6030,4946,705,5306,44,445,1427,1706,0,181,780,4,266,832,45,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,4,0,10,0,0,132,0,0,1184,50,2111,315
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Craticula,NA,12,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,13,0,0,0,53,4,0,0,0,0,20,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_pectinalis,76,0,0,0,11,0,0,0,0,59,11,65,0,0,0,8,0,4691,0,29,2406,0,0,466,0,370,0,0,362,13,0,240,57,57,25,0,0,39,0,0,166,71,0,179,1625,899,12131,929,541,1517,33,834,19,7322,2644,6700,529,30,0,0,119,484,151,13,436,0,42,407,71,1,33,0,4,82,1149,244,85,61,448,19,34,3727,0,246,161,0,0,3,0,0,0,0,0,0,0,0,0,84,84,6273,321,806,0,0,0,108,0,318,0,0,0,497,0,5,177,0,0,271,271,76,0,0,0,0,0,0,4086,0,0,100,0,0,0,0,5,0,0,11,0,0,0,0,74,0,32,0
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Encyonema,Encyonema_minutum_var._pseudogracilis,79,0,0,176,0,0,0,0,9,4240,20421,286,126,3,65,43,0,863,26,568,0,2549,0,1990,0,0,13,53,735,0,38,506,5,84,21,0,0,673,104,0,328,239,0,0,364,785,501,5236,0,0,0,206,986,2333,2342,0,0,0,1426,0,543,5243,12,26,4058,1684,261,832,693,1476,27,58,113,10031,291,608,16560,15109,20685,102,781,17356,0,208,0,13,0,15,172,0,0,395,0,22,0,0,0,22,22,692,181,0,0,0,6,0,0,0,0,0,364,0,0,99,0,867,0,0,0,0,0,15,0,0,0,465,90,0,14,0,0,0,18,0,0,0,0,0,0,0,0,0,78,29,164,0
Chromista,Bacillariophyta,Fragilariophyceae,Tabellariales,Tabellariaceae,Tabellaria,Tabellaria_flocculosa,73,0,0,0,326,0,70,201,0,0,0,0,0,78,0,0,212,49,0,0,2825,0,0,0,52,0,7,0,156,2,63,178,513,37,0,182,413,531,0,0,309,0,67,391,4880,365,8845,92,51,1413,1266,729,50,613,650,0,2734,0,0,3444,2570,281,3898,0,3217,0,1194,232,34,0,520,52,336,1,0,0,0,0,16,0,0,0,0,17780,0,5072,322,134,0,0,0,242,179,0,0,0,0,0,0,0,453,6696,0,120,7,480,175,134,0,2378,0,104,0,68,81,0,1,23,23,1265,508,0,0,0,1000,7,1362,0,0,0,0,0,0,8,0,0,0,0,0,0,955,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_lorenziana,8,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13553,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,19,0,5,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Fragilariophyceae,Tabellariales,Tabellariaceae,Meridion,Meridion_circulare,126,756,439,4367,129,0,53,0,1332,89,118,54,242,224,229,384,1235,468,60,113,73,49,0,325,157,371,25,392,6716,428,205,2637,32,631,5422,50,207,564,1542,217,612,343,182,382,1026,17024,1288,3167,330,582,1017,1141,436,19984,18273,15394,491,9,1068,0,678,630,7550,998,842,0,403,1391,746,53,213,536,272,203,1025,1344,120,1524,571,676,7280,49263,21,1604,1809,598,112,124,41,0,0,1809,3608,3,657,657,175,215,215,5060,466,239,0,98,10,155,568,817,225,4101,63,328,164,21469,0,3539,140,0,0,872,2568,331,507,3,520,10,0,7,76,427,5,0,130,0,0,0,0,24,0,46,12,0,592,19,23,85
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Diatoma,Diatoma_moniliformis,13,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,318,6,0,0,0,0,0,1,0,0,741,0,0,0,0,0,2223,468,0,0,0,0,0,115,0,1115,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_subhudsonis,65,197,189,2506,0,0,0,0,0,0,1954,386,1424,44240,510,4649,0,0,188197,575,277,30,69,47678,0,0,110605,326,36306,5077,0,0,0,194,79,5,137,0,0,78305,678,0,813,138,0,23467,0,0,0,0,0,0,552,0,0,1028,0,0,45392,0,0,0,0,293488,0,617,1620,0,168,26603,0,34,957,65,0,155,67,6133,2136,162,136,0,48651,0,104,3122,732,296,179,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,5,0,0,0,260,0,7708,0,0,0,0,0,290,0,0,471,0,0,0,0,0,663,0,0,0,0,18,0,210,0,56,0,0,0,0,8454,16,45,0,0,0,1108
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Diadesmidaceae,Diadesmis,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Stauroneis,Stauroneis_schmidiae,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Surirellales,Surirellaceae,NA,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Rhopalodiales,Rhopalodiaceae,Epithemia,Epithemia_sorex,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_brebissonii,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Minidiscus,Minidiscus_trioculatus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Stauroneis,Stauroneis_anceps,16,0,0,0,0,0,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,125,0,136,14,0,0,0,0,0,291,41,0,15,0,0,0,17,52,945,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_pusilla,64,0,0,44,0,0,0,0,0,93,218,13,22,0,25,31,19,17,74,1,0,14,0,76,0,0,0,39,0,8,0,0,2,0,239,19,17,0,10,0,0,36,0,75,0,21,0,0,0,0,0,0,118,0,0,0,0,0,0,0,121,158,0,0,0,58,1616,58,96,14,17,891,421,776,54,224,2363,63,107,17,28,163,0,0,0,28,63,13614,11395,0,0,196,630,1310,90,90,2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,89,4,416,0,0,0,0,342,585,1667,0,0,297,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,73,9
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Fragilaria,Fragilaria_agnesiae,70,1198,319,0,94,0,0,0,0,28,114,0,179,0,113,175,488,30,0,0,0,0,0,0,42,0,0,0,238,22,6,245,0,18,0,17,19,0,0,22,0,0,0,76,2,94,58,0,0,51,0,0,170,1019,143,0,0,0,103,0,18,1158,0,0,16,0,387,208,0,2,61,14,27,37,482,0,0,60,129,0,11,244,0,69,0,392,160,352,197,1,1,0,0,49,56,56,102,37,37,0,0,0,0,556,17,0,0,0,0,0,221,0,353,382,0,213,2411,0,0,0,1789,23,96,0,0,0,0,0,0,0,61,0,0,0,0,7,0,0,0,0,0,0,42,0,78,0
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_sinistra,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sar,Ochrophyta,Phaeothamniophyceae,Pleurochloridellales,Pleurochloridellaceae,Pleurochloridella,Pleurochloridella_botrydiopsis,62,0,0,0,0,0,0,0,57,93,7,6,2,0,0,0,0,7,0,50,0,3,0,15,0,0,0,69,37,0,20,144,8,0,1640,0,0,0,0,0,0,0,0,0,416,523,99,32,53,0,0,0,73,53,132,819,209,0,0,0,147,256,0,0,223,317,7,715,599,13,357,253,250,31,70,106,45,46,20,127,0,77,13,483,0,7,0,0,14,0,0,0,0,0,6,6,0,0,0,424,0,6,5,0,0,0,0,6,0,170,0,0,0,0,0,0,0,0,0,110,34,56,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,5
Chromista,Bacillariophyta,Coscinodiscophyceae,Orthoseirales,Orthoseiraceae,Orthoseira,Orthoseira_roeseana,8,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,1421,0,0,0,0,0,0,0,22,0,0,0,0,0,23,0,0,0,0,0,0,0
Sar,Ochrophyta,NA,NA,NA,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,55,0,0,0,0,0,0,21,0,0,0,0,3,0,0,0,0,0,0,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Tryblionella,Tryblionella_hungarica,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Reimeria,Reimeria_sinuata,42,183,804,6436,0,0,0,0,0,0,0,0,47,0,31,1297,0,0,15,0,0,0,0,0,0,0,0,135,0,1181,0,0,0,0,0,60,124,0,0,0,0,4205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248,55,13385,17117,4,4,4628,0,554,287,287,4850,0,0,0,0,0,0,560,45,0,0,0,964,0,0,0,23629,114844,3130,0,1464,0,0,0,765,215,4521,15,0,2715,0,0,0,0,62,0,523,0,30,18,84,0,0,330,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Coscinodiscophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,Aulacoseira_valida,23,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,4940,194,0,0,0,431,19,0,0,0,1288,0,0,0,0,0,6,0,53,0,0,1197,118,0,404,78,15,0,0,0,0,0,0,0,0,0,0,11665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1134,0,3193,0,0,0,0,0,0,0,0,0,81,81,462,0,0,0,0,0,0,2343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Surirellales,Surirellaceae,Iconella,Iconella_sp.,67,0,0,125,16,0,20986,9856,268,159,0,0,38,54,0,290,160,0,0,0,2031,0,0,15,0,0,0,0,145,0,226,256,38,0,391,11,0,6022,254,0,245,13,0,94,11537,425,4109,6245,5635,0,8768,781,5116,10097,23911,0,1398,0,0,7359,19972,1004,30388,0,503,0,1635,1237,3506,0,4030,1363,298,156,0,12036,179,10,13,4,0,0,0,1225,0,40,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,716,0,0,0,0,0,147,0,1443,0,0,0,0,170,86,0,0,0,658,0,0,0,0,343,0,1351,0,0,545,0,0,0,0,0,0,68,37,0,0,47,0,0,0,19,0
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Encyonopsis,Encyonopsis_falaisensis,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
